1100,33,1,147,3,82.1,490,120,55,179,0,3158
1280,38,1,154,3,78.2,578,132,67,197,0,4005
1175,26,1,142,1,81.1,545,128,64.5,175,0,3181
1160,25,1,145,3,78,542,129,61.5,186,0,3479
1205,35,1,148,3,77.9,547,129.5,63,190,0,3642
1163,21,1,148,3,77.5,541,128.5,66.5,191,0,3632
1243,50,2,137.5,3,73.5,528,132,60,187,0,3394
1350,46,2,144,3,77.8,532,139,66,185,0,3703
1237,50,2,141,3,77.9,522,124,63,181,0,3165
1204,46,2,141,3,77,522,130,67.5,183,0,3354
1090,49,2,141,3,81.5,514,123,60.5,173,0,3000
1355,49,2,151,3,81.6,545,132,65.5,185,0,3687
1250,48,2,149,3,80.5,530,129,64,185,0,3556
1076,47,2,130,3,73.4,516,120.5,66.5,177,0,2773
1120,53,2,140,3,83.3,515,130,64,168,0,3058
1220,56,2,136.5,3,73,531,131,60,187,0,3344
1240,64,2,145,2,79.7,540,132,61.5,182.5,0,3493
1220,69,2,142,3,76.8,525,125.5,62.5,185,0,3297
1095,60,2,142,3,78,515,130,61,182,0,3360
1235,55,2,139,3,77.2,518,129,61.5,180,0,3228
1105,55,2,146,3,83.9,506,129,59,174,0,3277
1405,53,2,154,2,81.9,577,133,61,188,0,3851
1150,60,2,136,3,76,518,126,60.5,179,0,3067
1305,54,2,157.5,3,87,548,129.5,60.5,181,0,3692
1220,60,2,144,3,80.4,523,132,64.5,179,0,3402
1296,62,2,153,2,79.7,561,136,62.5,192,0,3995
1175,53,2,144,3,80,523,128,61,180,0,3318
955,68,2,131,3,75.7,502,120,61,173,0,2720
1070,63,2,135,3,78.5,520,126.5,62.5,172,0,2937
1320,51,2,146,2,79.8,532,134,66,183,0,3580
1060,78,2,138,3,78.4,509,121,58.5,176,0,2939
1130,57,2,135,3,75,525,123,61,180,0,2989
1250,68,2,149,2,79.3,540,128,64,188,0,3586
1225,58,2,143,3,80.3,515,124,60.5,178,0,3156
1180,59,2,142,3,78.9,524,127,65,180,0,3246
1178,49,2,139,3,76.8,512,126,57,181,0,3170
1142,56,2,144,3,77.4,541,122,60,186,0,3268
1130,58,2,140,3,76.9,520,133,59,182,0,3389
1185,62,2,143,3,77.7,528,128.5,62.5,184,0,3381
1012,67,2,132,3,75.4,509,124,63,175,0,2864
1280,47,2,152,2,82.2,547,133,64,185,0,3740
1103,64,2,147,3,81.7,532,131.5,59,180,0,3479
1408,47,2,145,3,75.5,565,131,65,192,0,3647
1300,74,2,152,1,79.6,564,128,63,191,0,3716
1246,67,2,142,3,76.8,528,125,62,185,0,3284
1350,63,2,152,3,80.4,548,130,63,189,0,3735
1060,74,2,143,1,76.9,542,121,62,186,0,3218
1350,49,2,145,3,78.2,535,137,65.5,185.5,0,3685
1220,46,2,140,3,71.4,521,135,67,196,0,3704
1110,46,2,146,3,83.9,532,126.5,62.5,174,0,3214
1215,50,2,150,3,82.9,542,125,64.5,181,0,3394
1104,63,2,143,3,80.3,522,127,58.5,178,0,3233
1170,56,2,144,3,78.3,533,126.5,64.5,184,0,3352
1120,63,2,148,3,82.7,537,128,62,179,0,3391
1052,1.7,0,125,2,74.4,481,119,37.5,168,1,2499
1015,2.5,0,131,2,81.9,474,111,31.75,160,1,2327
1120,2.5,0,135.5,2,78.8,486,121,33,172,1,2820
1240,2.7,0,139,2,85.8,483,116,38,162,1,2612
1310,3,0,137,1,75.7,514,124.4,37,181,1,3087
1095,3.5,0,129.5,3,76.2,476,121,35.5,170,1,2664
1080,3.8,0,135,3,77.6,501,127,34,174,1,2983
1202,4,0,134,2,77.5,501,127,39,173,1,2944
1200,5,0,132,2,77.7,490,125,37.5,170,1,2805
1375,7,0,140,3,80,504,127,46,175,1,3112
1450,8,0,140,2,72.9,530,131.5,43,192,1,3535
1417,10,0,149.5,2,79.9,539,137.5,52,187,1,3844
1412,11,0,145,3,80.1,532,130,55,181,1,3412
1379,12,0,141,1,77.1,540,136,65,183,1,3509
1322,12,0,142,3,77.6,528,122.5,48.5,183,1,3183
1454,12.5,0,143,2,77.7,530,134,56.5,184,1,3526
1618,15,0,151,3,79.2,547,141,62.5,190.5,1,4056
1095,17,0,150.5,3,79.6,536,129,67,189,1,3669
1230,18,0,142,3,82.6,520,131,71,172,1,3200
1460,19,0,146,3,78.1,556,143,67,187,1,3904
1278,19,0,157,1,82.2,558,135,67.5,191,1,4048
1412,19,0,147.5,1,78.2,540,133,65.5,188.5,1,3698
1450,19,0,149,2,78.8,547,138,69.5,189,1,3886
995,2.5,0,132,3,76.7,496,124,33.5,172,0,2815
1100,3.5,0,126,1,76.8,475,114,38.5,164,0,2356
1120,7,0,131,2,77.5,493,121,47,169,0,2679
1205,7,0,133,3,76.4,485,118,48,174,0,2731
1205,15,0,139,3,75.1,518,128,61.5,185,0,3292
1180,17,0,143.5,3,80.6,524,125.5,61,178,0,3206
1147,18,0,135,3,75.4,507,125,53.5,179,0,3021
1419,18,0,151,3,81.2,554,139,66,186,0,3904
1245,19,0,141,2,78.8,512,131,65,179,0,3306
450,0.21,0,95,3,76,361,89.5,22,125,1,1063
385,0.06,0,88.5,2,77.6,324,92.5,21.5,114,0,933
490,0.21,0,99,3,76.4,369,94.5,22,129.5,0,1212
512,0.42,0,95,3,73.6,368,88.5,22.5,129,0,1085
503,0.5,0,104.5,3,78.8,385,100,24.5,132.5,0,1385
960,0.67,0,126,3,87.5,437,118,25,144,0,2141
1362,63,2,152,1,76.4,588,136,67.5,109,1,4114
