iteration,pca_error,true_dist,
95,14654.67122551,64.33371256499,
96,591.844919055501,16.5872005830707,
97,11597.7084544579,47.6201239158346,
98,2152.33753345731,80.5568006256269,
99,43404.7592387452,227.293485608954,
100,51867.82609526,118.09545558526,
101,3177.1444991056,50.3822787058569,
102,22819.8155537797,109.693977206658,
103,7294.39318135136,62.1909506779123,
104,58225.7291922189,140.680193491466,
105,5804.12961888896,88.5056128789651,
106,36441.0254677389,121.227352181027,
107,93007.6525246071,246.995645412303,
108,8792.6661728874,41.7661284806033,
109,7006.00408776843,124.170640499944,
110,9355.42571190153,139.372506066849,
111,16080.292567166,49.8572623172739,
112,37945.289852444,95.5698319805713,
113,9831.08635425961,65.3025582750528,
114,62191.3496697951,191.230512299477,
115,87218.5712286163,273.512833102838,
116,1095.45793231621,28.7315115942308,
117,11751.2170033984,139.907412839398,
118,17519.5254848778,81.1166958529858,
119,16949.3309344737,157.900212881297,
120,65602.2929394316,202.009589276013,
121,1512.1629638615,22.8359374605814,
122,25472.1969272727,34.9977170300689,
123,39137.5166760547,127.129050758121,
124,10381.3889813007,122.729643418804,
125,1858765.0191028,1171.17406367357,
126,2541893.44133014,1491.44598376812,
127,1942099.6402473,831.684215051636,
128,1109122.50143484,816.875715857295,
129,2233586.28802782,917.828376558443,
130,212160.974315154,228.083252305105,
131,2255885.08186482,1298.19178355652,
132,143437.425077465,218.31017829423,
133,2550674.4909828,1421.01065988054,
134,611462.417633808,628.074209266924,
135,4245225.18549886,1902.49069032068,
136,4428738.1437437,1862.8165439663,
137,1965807.40946777,1193.00090690236,
138,4352595.59110269,2002.89934677717,
139,1021923.08603155,461.698485098139,
140,3576042.77069042,1839.75026308329,
141,1068028.91191297,880.187707970382,
142,1344466.73674462,722.579592937942,
143,2953917.28031754,1483.61298785335,
144,416216.812817314,309.170626361439,
145,181693.989330979,268.368532292888,
146,2550026.042045,1440.53167368749,
147,3879565.56662055,1707.83282421295,
148,1273264.10051489,634.011816445126,
149,3033098.76356769,1503.20100568362,
150,2177138.49507235,1140.53067240173,
151,796164.051589983,532.030603602964,
152,1758675.0815476,822.364163617647,
153,1961038.71631894,1243.54752294202,
154,831992.829256271,563.966237967561,
155,4996453.02612166,2020.52107031432,
156,1040846.22241074,783.112111891625,
157,2175158.35694967,1139.90365529115,
158,2287801.09342531,1134.89824548107,
159,4563891.35769556,1693.32166510456,
160,4197893.62216894,1994.957468542,
161,1894686.14790009,1195.93992720168,
162,121865.176448967,237.702237978809,
163,719901.753813299,558.575229497222,
164,1686909.4332949,816.823416415727,
165,770244.840948183,333.374521558526,
166,1372890.71890099,734.805405718717,
167,402707.608035924,321.675594061886,
168,1748996.85181744,1057.56856099476,
169,4177808.91260807,1798.88144064697,
170,3069366.70663901,1524.66986590308,
171,2932643.19027055,1747.99757382206,
172,1375717.49921055,878.970864749795,
173,2891770.98572844,1415.66149942578,
174,2430564.13658554,1000.7772891188,
175,3331900.83930019,1823.11916779996,
176,3913024.93497188,1831.82780543678,
177,3962044.80718781,1677.3890386345,
178,3486119.15119461,1129.49358762921,
179,224000.399173763,308.054651740687,
180,4085708.97306398,1895.03064223531,
181,2337618.22382294,1361.14504346369,
182,1838220.67906366,1186.7399865068,
183,656984.23219943,643.018385163528,
184,4194706.61071632,1996.66647138369,
185,1325508.4821497,668.020187224714,
186,3907496.69951338,1857.19114290255,
187,1129047.38377841,951.831752919589,
188,1413902.03069956,820.236216970463,
189,4136080.10924201,1859.66423575478,
190,482157.665906351,581.390972298928,
191,418766.556723046,423.358516435228,
192,486187.209728585,328.625222564493,
193,3448314.04019271,1762.97603996089,
194,525572.426428779,419.638689986914,
195,81536.3405283844,222.227112596026,
196,5692656.1020124,1900.47379269744,
197,2093078.37969052,1225.17115474707,
198,1614176.59549955,1010.19278812263,
199,5022627.20131776,1759.54752269795,
200,3787011.20494275,1371.52156379325,
201,1555590.38092417,766.648901085259,
202,336474.515883432,191.250777179871,
203,1851778.66822423,1064.78309010928,
204,961721.856477105,622.352720269874,
205,109753.755447285,316.884075004528,
206,1795827.2442998,1147.9979026939,
207,744369.562165185,598.848745098642,
208,1670576.00253699,625.712301456379,
209,1982163.21793471,1042.34302336131,
210,4375832.90005162,1773.49474940028,
211,2483096.52799329,1128.19929391023,
212,110308.562489074,222.947087746458,
213,1140874.71347471,842.699830111332,
214,2811343.5326117,1553.09021712731,
215,4268767.7545619,1583.24290563887,
216,1144858.43895858,746.770274833013,
217,1597471.96966128,898.262971923191,
218,1570951.99551218,667.618754245625,
219,1887856.87812762,1156.98774627373,
220,1644072.53291448,1026.6625804613,
221,501440.17042466,343.786544150968,
222,411607.08795619,512.043258484715,
223,733815.94930405,567.629140056534,
224,2821703.46049065,1159.61034641282,
225,1469816.67635846,1034.06871709894,
226,80303.4409960495,210.217852329344,
227,889182.158239714,582.84968334232,
228,1065757.76427264,619.891116467662,
229,309389.575067459,451.720976660471,
230,2453996.57399622,1335.05450580296,
231,641540.10503747,307.508758360363,
232,516255.546541559,342.869686905569,
233,139816.425715264,279.359435277981,
234,177458.616860615,326.095799112227,
235,433443.672328909,274.520551827326,
236,4194151.33437193,1618.97126121612,
237,1113202.42802893,616.782248553494,
238,896094.250966403,558.157013229016,
239,3398381.93585107,1248.44859483417,
240,528038.361231262,445.173804877958,
241,3045404.70014193,1753.79078384393,
242,1892766.60644907,1244.90633702389,
243,1504619.72765688,1062.04232451118,
244,763888.02426059,463.651781982293,
245,2517767.43780256,1163.33002210784,
246,1529922.12112982,844.614246379736,
247,1720691.92493248,1239.23277080403,
248,3535198.79884766,1708.8267919386,
249,93342.4025915051,239.368256819565,
250,1844.77973747706,335.322334823212,
251,40022.2137285321,390.160695258369,
252,6642.70368378517,320.035227681178,
253,10806.2646266486,292.341736865023,
254,2544.4932868536,209.723467599368,
255,68104.7807019892,391.005004316595,
256,124508.383666277,489.550481537553,
257,51636.2425518446,397.544604729448,
258,162971.636821337,515.976661622909,
259,1816.94647407556,322.660679228463,
260,7125.53809385948,234.773929325532,
261,1129.19550630044,253.529580561096,
262,1570.25011117585,363.682668119535,
263,63410.282015054,368.039319383392,
264,38698.2543633464,297.570594769771,
265,10566.9272456618,322.108199554828,
266,75991.1059014002,290.258379690127,
267,82719.4011204073,336.402528319672,
268,41273.5623951862,527.881338017425,
269,86489.2661115615,397.631215106986,
270,98493.1673900217,392.706316472526,
271,174233.392909495,667.036230113148,
272,87409.9290085871,388.702516023237,
273,59909.5942654587,265.366787227586,
274,9230.85244973955,357.298070202376,
275,130207.656489049,530.02968758094,
276,110583.442284513,525.011426247374,
277,68518.8842083705,397.394434018059,
278,39934.3925394632,477.814815971434,
279,42499.6936647249,315.07305080172,
280,56691.8634438963,292.936830755826,
281,157671.669453537,685.022189278708,
282,28398.4937045189,482.960285111917,
283,61346.9473397337,305.698464986611,
284,13949.2516732806,308.098542809013,
285,13548.7921163784,322.617323774831,
286,67852.9884421061,289.287664280317,
287,1326.61816126332,369.529323327449,
288,10347.615447862,203.241671121423,
289,18874.5021046593,182.966982218451,
290,6989.81681905332,314.6239966646,
291,6444.83966432499,217.469541896001,
292,38210.7709747802,389.572973335401,
293,100857.817598583,357.486030434712,
294,13893.9325763377,311.228933887556,
295,7932.14391519263,377.651240955669,
296,11875.1640493425,261.403396604369,
297,107277.568282108,438.578097259859,
298,2740.0023296734,304.165667851412,
299,11297.9075753695,314.808863520317,
300,27579.1610426266,385.712613668577,
301,114968.217375875,521.404298163885,
302,71234.1267993825,458.449359400641,
303,68517.6635742554,307.945575770267,
304,32569.2105952992,325.774514545424,
305,77399.7599418155,420.356505184696,
306,3756.43478326528,303.893797450467,
307,45463.5810774771,339.712898939755,
308,4244.52296242287,269.051406849412,
309,3328.12236894452,339.680102164713,
310,12176.7706744652,192.709139551348,
311,18335.8692678913,303.262909575708,
312,31856.5055528227,356.515892057118,
313,76688.1258729892,284.698719002701,
314,80439.4147719595,359.105467945642,
315,170.364346051516,217.55459956479,
316,84939.203883141,389.382207134093,
317,101424.735031139,293.077230346288,
318,35911.4107029898,419.276800751568,
319,41102.5539838866,310.839380868468,
320,8285.93744500654,288.564167799859,
321,4820.55093824184,377.446644966586,
322,153953.862220127,574.932515964298,
323,1488.9285771327,207.741815256873,
324,153588.775138673,548.86337509018,
325,122446.124042993,388.780807089593,
326,22381.1484922972,357.072011983741,
327,16031.809190032,337.562827546498,
328,20523.7797505283,358.802907135828,
329,64313.3879419448,368.244133212019,
330,50297.3792780918,348.758821476254,
331,29013.4806738203,262.647707169802,
332,122952.284457115,516.302422972638,
333,111358.40142697,363.193583566882,
334,26940.1665142679,270.287154669307,
335,160366.50649986,500.065815162279,
336,108276.941946637,402.297780928712,
337,115073.011202767,343.796593017387,
338,136879.59192913,487.851945011521,
339,70735.6222799844,341.500956901924,
340,244.606905189496,204.609682383497,
341,49953.9750856879,335.806441958848,
342,94500.2233360723,488.587086746847,
343,36339.9310153519,272.845897975455,
344,100974.23523466,414.584857812126,
345,32738.0185613586,384.620883748441,
346,124032.855530289,404.172039488144,
347,18233.3208825374,226.837798872561,
348,7163.24619116959,335.954085228899,
349,19491.7329711879,427.018158875188,
350,26902.4948757381,296.457001562277,
351,427.245176022163,319.64906433603,
352,27071.9660697021,220.665345433742,
353,8223.65968671547,201.573960567153,
354,59137.1875213105,327.037355368756,
355,56858.5559167753,293.713245592481,
356,10820.3901967195,248.862059924551,
357,2752.7042017889,322.127396719477,
358,2789.71213696577,203.703378015868,
359,256.327375945063,276.905634718571,
360,69437.6698555775,308.026553569336,
361,17393.409899484,407.583229866332,
362,99524.3111406743,344.110026764195,
363,147518.628658778,521.511494132993,
364,177200.715366743,602.35961910141,
365,173268.037099083,469.902719184534,
366,989.785666788118,240.732966136146,
367,2610.14525215933,204.879233528776,
368,6621.00660477964,273.654838728066,
369,13938.4332071419,294.8639610026,
370,94226.2417335946,394.029781052557,
371,161215.793011536,542.198924448818,
372,135585.955158906,494.81415482271,
373,20549.0034671108,380.273096434573,
374,15479.6155806108,252.514177142504,
375,2536097.65315284,1995.43686206045,
376,1879425.18710415,1258.3334861925,
377,866774.121981463,862.918054873824,
378,2732976.51378789,1654.67094524668,
379,1156598.56381256,1085.89730994982,
380,1188808.39269367,1117.91254745655,
381,1958801.3350804,1587.92975183048,
382,891039.382028816,1225.50857712449,
383,1826390.28714536,1880.78844994373,
384,2291361.00909758,1635.83675217595,
385,1434060.67081677,1195.38795682287,
386,1053639.54192159,1146.14360102213,
387,2279032.4551026,1442.67619905052,
388,564386.655198212,809.097266623,
389,3150365.89457578,1946.84477411732,
390,1391454.03703185,1097.24429238529,
391,1894301.29800141,1621.72973639589,
392,2477072.84341426,1907.79448256978,
393,1898833.06992084,1307.07637528486,
394,780483.921085368,979.774869924907,
395,2386116.02930223,1665.26828719579,
396,2384406.25518124,1989.34826912359,
397,1354819.10333214,1384.5573245171,
398,136137.686958027,351.620102282602,
399,1076245.6397575,1183.89277925835,
400,1985711.450341,1499.32625607286,
401,1119040.15447108,1043.28403170069,
402,2731516.23550505,1748.62513361848,
403,745290.942500471,1091.77596778543,
404,270398.015845799,492.715583640797,
405,2093474.98972047,1769.79126380389,
406,760071.618386505,875.588211523994,
407,2492155.76845543,1837.8454794103,
408,587121.05365314,703.424815212404,
409,2065043.14244309,1357.54799216155,
410,1288446.66013966,1275.84173642368,
411,586671.854747114,817.910704829127,
412,2085721.67980943,1660.21490084932,
413,111178.51715164,295.283551717404,
414,781559.568602926,926.770945488592,
415,504635.335342074,710.850509359485,
416,1449825.7869073,1010.33428980992,
417,1926303.08202141,1500.13403141499,
418,2265240.22864667,1457.2898356857,
419,1495483.46474711,1345.12873749269,
420,1280586.73308115,1182.38793456366,
421,532837.756103286,974.052540957605,
422,1477853.45997859,1535.16093730699,
423,2630186.04403194,1946.18982388178,
424,378513.577493406,555.744011667628,
425,2604083.01486305,1842.42483994405,
426,2125745.11404786,1878.0749887257,
427,1469720.18117061,1255.95129988052,
428,1144132.74826581,1118.6084215607,
429,1361804.82242631,1069.19392404185,
430,2935606.67276682,1792.83736058726,
431,2144201.9884765,1612.97606588208,
432,1509770.02203459,1485.41271021603,
433,508115.083282485,780.777528084241,
434,872274.50904087,774.468076927767,
435,670683.883353282,928.211055107671,
436,316456.958385645,753.095191630851,
437,2281035.11992122,1577.67119514218,
438,2109297.55426155,1683.28421442016,
439,1824954.06528756,1525.7873088976,
440,2860324.07219672,1973.86714482754,
441,1239470.97233594,1455.34004781981,
442,1824794.12852195,1459.6722817781,
443,1347820.83358652,1195.78095204625,
444,2161819.74752019,1686.65408072267,
445,552392.496613866,696.452111588024,
446,712834.60920367,946.357982188315,
447,314124.524037585,722.797694128816,
448,773468.441218229,824.39554280378,
449,1934048.94862489,1580.7570521839,
450,1614914.72039431,1343.90150755738,
451,1822286.8516043,1438.09009216749,
452,2535990.63196734,2031.53929624105,
453,387273.754522035,803.491334824771,
454,359129.965711304,847.551999904762,
455,452542.298070194,875.624749721544,
456,2150416.77455243,1723.85746710669,
457,2006801.20419362,1417.06367904645,
458,623520.710077423,964.972613825407,
459,2060284.56826488,1617.10024554661,
460,324505.906849832,639.740281857895,
461,2328282.26429977,1456.59438765805,
462,2270532.07315049,1759.30560945747,
463,837753.532571782,802.232342565096,
464,2032377.27292965,1726.42235858268,
465,1754103.75607572,1671.05286159958,
466,2443271.46975457,1603.08911349195,
467,1421638.62829237,1077.03069514361,
468,688634.751482767,932.11152918557,
469,754024.556684894,1064.70877852128,
470,154352.217027695,423.907937635144,
471,611108.334491801,724.946923759818,
472,3041830.65738796,1972.93444492999,
473,654899.306613447,656.608601238895,
474,2514331.52637915,1969.73701747498,
475,1441689.68639794,1122.34583828512,
476,647640.060426496,861.615156735352,
477,380652.240765589,554.920267186851,
478,538026.032741952,841.781930411777,
479,2285919.07904584,1513.40355745602,
480,548389.656291139,867.266668120198,
481,2008347.51563732,1533.34732137938,
482,1920349.76646104,1668.15713049687,
483,2918496.76187487,1720.76344802296,
484,1564625.94390131,1426.64781391797,
485,1297866.43494028,1192.76225064903,
486,365997.988499619,707.783223369394,
487,2644451.29571779,1707.00200142755,
488,2286943.74613062,1546.47251842948,
489,1978151.94515248,1445.7803220653,
490,519839.308137603,797.499260684067,
491,2111608.50657074,1824.1304857759,
492,361645.817007309,674.386351447043,
493,827690.841323183,1077.27806794993,
494,1839766.57595043,1579.33660837789,
495,2046823.8412097,1671.73644270344,
496,2084749.7911338,1516.037770918,
497,421208.660815083,791.970966710179,
498,1483410.55748049,1213.26022546691,
499,2181282.42899149,1500.26446028426,
500,191953.301437776,706.117336841843,
501,89501.0798345847,645.30587088794,
502,93873.7413608437,699.436129181169,
503,147.437043675921,353.63952420776,
504,16536.8098225064,486.617757172887,
505,199017.387504177,766.600154084825,
506,233736.914275897,686.767971922633,
507,234673.643443154,762.670181758749,
508,16728.2048290497,450.831458127266,
509,191952.700499265,756.772515300545,
510,29450.6323700119,542.844582372933,
511,112633.993462005,666.796362545594,
512,53394.8887289536,565.655175167897,
513,152684.032521017,793.049728065653,
514,78976.6438327851,668.393442732584,
515,19794.8008539679,486.699732192905,
516,68162.9134060399,627.028969077597,
517,222289.988114549,851.45866822801,
518,223926.448701794,920.849928168399,
519,92009.0966897245,749.708158859914,
520,75817.8641869892,626.91659215053,
521,107156.144788411,662.03852340606,
522,22962.6533412066,511.161678991669,
523,134080.4026594,731.398231871984,
524,106741.223991847,607.396372783986,
525,219965.900298423,720.123488205748,
526,145014.191344105,818.70668750092,
527,170707.45110094,880.861640755196,
528,75374.1702481791,713.101094376797,
529,25061.143608292,538.308775634066,
530,298252.994348335,959.488104714013,
531,172797.136062178,779.226467766081,
532,8359.21000694022,502.151741883561,
533,350.279203225876,317.622762069855,
534,250045.192349204,805.713956347713,
535,1184.75965214469,393.705530652274,
536,42662.7319301091,597.732345932559,
537,9590.89708432311,425.118771471596,
538,101035.506407095,524.632657819807,
539,336.089200254224,326.123067355657,
540,86886.7215139712,593.315030791302,
541,131918.923894293,818.1927278212,
542,60446.0317474487,657.851365969448,
543,25961.064227054,557.602564035118,
544,53589.0588073231,580.479385073701,
545,3879.98325882665,506.244660830729,
546,43877.364992938,517.811089519068,
547,190217.09222603,738.247586092584,
548,57818.7052749607,633.678350231292,
549,88150.5068966393,572.387238390129,
550,40407.4168656249,484.558564669215,
551,3219.71925647708,530.414418485029,
552,5950.72209091956,421.315379407853,
553,288048.70420203,976.112953566335,
554,216686.390997523,752.705308236851,
555,12079.8478319904,487.168394030504,
556,133467.648910859,643.402734338387,
557,216851.153823525,854.133388524252,
558,69465.2152455669,721.641240209835,
559,242667.769871255,847.043498515223,
560,195122.10259582,904.952301796841,
561,6453.01234462521,466.046919129096,
562,177516.814295968,827.015702686213,
563,149728.866297903,701.384798882434,
564,43555.7945244519,609.842150981152,
565,202637.169443196,752.055389006341,
566,185689.080310935,744.893065200244,
567,28568.4791696073,566.349116881284,
568,120562.079618381,763.90258103006,
569,42275.0144611209,481.190778466924,
570,132459.77900973,748.439891528165,
571,13287.9219570414,457.380557901826,
572,276.587007434301,474.505786963757,
573,53782.8366446382,607.84018111223,
574,38484.4905478624,597.113002027702,
575,84578.6342991557,719.265457101924,
576,106235.077238229,547.033235336585,
577,11497.1115061566,464.07087786185,
578,112686.807974967,639.88045788119,
579,118608.482089831,709.87912998015,
580,238770.10759144,900.05028081313,
581,83018.8182577979,668.667117879125,
582,215546.38696705,836.927936089677,
583,85440.1752283187,569.691447163764,
584,95397.6674580902,726.713957487894,
585,29048.8721168327,537.985185376653,
586,4594.1986000304,545.141324828371,
587,210611.972898774,663.364836829157,
588,165299.249361948,699.243913769855,
589,234098.204063266,788.339387214064,
590,196761.427502506,868.720676147867,
591,9525.91356913392,606.667625662718,
592,11001.3677700104,515.69880862488,
593,208808.066349653,711.628266900865,
594,146464.64429197,848.683693334705,
595,105130.853825265,629.726210560778,
596,23302.8706826051,477.830071127511,
597,118406.268782346,612.425328728199,
598,27977.8054029849,514.162589473263,
599,3722.63207608466,454.967311295116,
600,153703.647130483,754.254978255911,
601,1292.8705315453,495.307022378192,
602,4055.34198928861,406.330443092222,
603,97224.813535322,617.887012414576,
604,236975.494733234,882.644351604796,
605,8987.50687074897,388.421636523569,
606,89556.3147455093,657.27756594236,
607,65033.6911797621,514.422241713774,
608,166325.238489445,777.326903729106,
609,8516.85701324107,539.722778140113,
610,6492.06361502951,463.825309970325,
611,38570.5980627175,619.275700920691,
612,129988.405877687,810.965618804519,
613,2461.17187961828,472.240930301984,
614,6604.76767826923,533.561805422218,
615,43190.3620519156,567.551118816635,
616,256947.558561565,887.470582808376,
617,50618.5763430654,541.672491691174,
618,219719.725336406,821.373507248745,
619,28034.2085350632,524.364640105059,
620,194269.996083798,784.007582246054,
621,7423.8848237967,498.32474990788,
622,95640.0607727132,658.563633406083,
623,1658.22906871317,451.775603045368,
624,101652.230264431,572.511957694961,
625,1914383.17555947,1752.31399987392,
626,480388.710905183,1063.73846786468,
627,1874713.1942278,1825.33445042067,
628,786614.0253662,1393.79724572139,
629,1847841.00954719,1890.86951296289,
630,455554.244335202,1108.56980994753,
631,1408778.75795098,1649.60762972799,
632,238702.43384264,776.387737351661,
633,837102.423957611,1252.01905447695,
634,1677781.78661658,1748.09562505006,
635,1422554.01886113,1820.33141841347,
636,911898.836462822,1420.05711072457,
637,1652838.69965952,1836.32585559296,
638,1131744.60838762,1577.07719786833,
639,780613.532289654,1237.44302125771,
640,1247765.31480266,1530.94287965392,
641,292113.892051594,985.435559800025,
642,1790381.4147263,1793.25439426898,
643,557067.305981315,1077.64805385972,
644,767618.619576103,1271.67715816238,
645,1970214.36983526,1891.82891389603,
646,504776.678888939,1055.76259664039,
647,936071.125083846,1348.18791999391,
648,1110872.72465814,1454.14139819375,
649,328831.356862906,946.34560473335,
650,867940.876553341,1451.55356880166,
651,1178712.64742904,1744.5697524279,
652,427073.05168598,970.184885311992,
653,1083283.98761582,1469.28355974486,
654,1816003.12536742,1877.86596120277,
655,436699.061636211,918.790899401888,
656,1552443.92588812,1818.21969171661,
657,1624842.00079121,1832.36419585024,
658,1125750.55285929,1526.41222053246,
659,1711241.80281534,1859.71252084929,
660,297992.792276624,825.92691921495,
661,309511.089208419,920.330269347906,
662,855258.266990229,1375.50165804131,
663,911522.766084534,1209.42018384507,
664,381307.133695881,1102.49856423163,
665,1367036.68707663,1610.41650727825,
666,773818.955207282,1337.02075142174,
667,629841.159312596,1131.00682376647,
668,553342.895172718,950.941845689259,
669,756608.81939449,1060.91665728276,
670,452272.88172319,1078.24124108982,
671,539033.859495344,1093.89796011423,
672,1176929.14679235,1539.12799082724,
673,1932891.94162316,1923.70822130695,
674,1387682.86044874,1693.19909796928,
675,607044.895821688,1013.59461226701,
676,956446.246473372,1390.13357889085,
677,1372319.09254989,1404.62311495514,
678,602892.11096255,1060.49166251452,
679,1758264.54372836,1929.01055015326,
680,474925.382323935,1058.72902321987,
681,2089514.82519196,1876.8240680018,
682,394242.173774719,965.198809782859,
683,1475293.99527814,1713.13517458461,
684,842135.468169256,1379.35326232378,
685,1472990.62526539,1643.31334342076,
686,1238099.31798724,1429.44837107496,
687,1537347.39859107,1732.72919996869,
688,567904.246671539,1135.57197750352,
689,319297.078740428,877.988371572016,
690,1251732.53530675,1630.97368447142,
691,1388096.82624411,1840.58003646909,
692,1966217.0127262,1790.86686834924,
693,1837246.20099066,1961.42323289656,
694,1557037.95591171,1820.73664002338,
695,1625918.25180899,1580.61033608065,
696,1918310.91291,1919.90327583281,
697,453740.277386661,1055.10309389944,
698,466638.679203052,1126.32004261725,
699,773765.820261561,1407.87293339545,
700,1318081.32933461,1580.05718211427,
701,1761229.10972344,2065.66930072656,
702,1294088.37801766,1601.47450906908,
703,1695501.79088882,1723.03423124003,
704,1106775.65136092,1536.48266542887,
705,937486.29806007,1508.71059796592,
706,1437798.72652882,1684.80037355574,
707,1483348.56931601,1899.60090119795,
708,691486.291696131,1413.11191967601,
709,1527460.81548092,1629.16228862249,
710,293809.245089868,1020.30588080078,
711,1590988.83761549,1539.55527900704,
712,733618.529427545,1247.2751342554,
713,2005905.03095031,1746.84410180558,
714,402009.37655491,986.886779091305,
715,875794.547185188,1435.07349952572,
716,1387873.09236563,1841.82470294096,
717,2052326.46041056,1883.7650800182,
718,515920.116270073,1086.70778932939,
719,849820.618209677,1411.55089575955,
720,528768.490980056,1064.40384186894,
721,451187.994780189,919.127161626967,
722,675281.203658427,1332.15695569014,
723,390696.556554886,894.253056149997,
724,1437466.20544561,1823.66979502673,
725,1485765.94365368,1811.23810240617,
726,721569.94446587,1218.09287438995,
727,760765.83992772,1328.94469157846,
728,557495.225904147,1079.93024862283,
729,1871292.22446202,2061.27580868454,
730,1695019.28706891,1752.07230411042,
731,1270450.41989213,1645.30670946009,
732,743972.539741151,1299.14182852184,
733,721122.147083726,1220.07945787947,
734,689454.317671153,1219.33085564469,
735,1725147.98251654,1720.33602158103,
736,278228.332653447,770.773892423681,
737,688831.645549482,1292.10693161223,
738,1151995.36226883,1592.04453892773,
739,1459936.02330152,1720.47020242147,
740,454807.85165373,977.512926947591,
741,1080589.80455115,1562.63253657077,
742,1708059.36498239,1826.88387760349,
743,736968.003848551,1251.7510359858,
744,318739.530896007,912.598461375922,
745,523539.765018131,1129.46056505802,
746,1118691.69277783,1406.38433168318,
747,726564.266777647,1152.60958209659,
748,1629656.11430606,1670.67422994073,
749,2134960.09235655,1844.39222523969,
750,367607.199993475,1609.73168332389,
751,411431.177577372,1462.0518078147,
752,510686.866999435,1734.15142271008,
753,2074.50766487997,989.15715327506,
754,17829.6593246346,1018.98545399823,
755,218269.8601216,1324.56510893628,
756,23715.2759703802,870.72471081685,
757,43503.0184531552,654.978189343139,
758,48217.6198000643,1153.40041193526,
759,333251.731175161,1368.12146256572,
760,67414.016237861,1214.058048908,
761,395021.669693662,1480.56269113069,
762,3020.3257845057,1008.71139740842,
763,484450.549775195,1735.99824517032,
764,427949.378400232,1621.25487234347,
765,378514.503715896,1430.01613480084,
766,46808.4903668538,842.964633232014,
767,10694.8646132345,704.147015599443,
768,138071.798551716,1433.69938403575,
769,380470.665687605,1622.19690090752,
770,144610.663949063,1173.45962145539,
771,160391.988468778,1147.52310771225,
772,430988.935705874,1779.1318369793,
