iteration,pca_error,true_dist,
108,32996.3978553796,53.0414806989712,
109,40455.6883966299,171.628121174394,
110,26404.9474815172,118.518120448745,
111,42485.5075190567,73.7464486633782,
112,125.028415251059,27.1629310181593,
113,18488.4088805325,157.665073434356,
114,3650.13576112789,49.0967701530058,
115,77850.5747560239,241.408260581422,
116,52624.5649934114,130.092684505284,
117,56040.7375243246,127.128488778812,
118,70232.7477430219,249.221540638045,
119,18007.9752579744,138.893792327661,
120,27078.8597197545,127.538539153653,
121,95809.9639206278,252.590878293393,
122,8183.11410217522,72.9693921989867,
123,33846.8081976073,121.889224739586,
124,2945.96727764111,33.9501377122363,
125,1718563.21711985,1006.97045297291,
126,1522223.14505007,552.833025997365,
127,2277105.72351953,1262.6169868537,
128,2312932.45401465,1361.77012088609,
129,4086745.79880697,1675.06109419194,
130,3748174.13002388,1702.42520326174,
131,910875.100190766,394.479315916313,
132,475255.677467411,205.826866361475,
133,224500.179120149,378.799989050673,
134,164390.05470495,251.219804435003,
135,843698.36800679,500.850035719863,
136,1446466.12777279,891.167742435488,
137,346628.249911338,377.736887896635,
138,494974.123516024,445.256487816054,
139,613395.835413719,486.465672652348,
140,1880943.56339103,776.225096827139,
141,1875028.07349377,1065.08539251524,
142,4448005.87066192,1563.28291821467,
143,4086819.12725719,1508.99140933494,
144,859413.301384044,517.706366885138,
145,1254346.83776009,543.486145894841,
146,1012487.8371831,625.835046108765,
147,915743.953924095,704.016174421061,
148,2118794.06467138,1155.47965786385,
149,4712863.4732715,1859.18851159336,
150,3267277.51831706,1915.5399896706,
151,1057202.7450314,735.538540559177,
152,332888.18315415,384.122251291351,
153,524970.910574975,288.098166229646,
154,4216207.30665406,1799.82414144405,
155,3649982.55124624,1435.63161640181,
156,738589.885299988,433.9487301934,
157,2694837.12013495,1224.31327693137,
158,1233772.554196,644.04614473821,
159,1756474.62151369,825.004091267654,
160,1169909.62224774,578.527107035189,
161,745933.871842087,649.497648638913,
162,699062.191646201,540.021974886747,
163,3954382.23046721,1533.77133143427,
164,1582136.79608362,862.602840868218,
165,2848772.71621704,1222.65107703535,
166,1061401.31608373,745.80347789406,
167,4010106.21450967,1889.81968218572,
168,1991289.66940733,1088.53857603204,
169,3355826.14671768,1896.29106205734,
170,3008416.81666995,1150.89203412766,
171,2883230.57575997,1556.10673785022,
172,240845.280028027,355.491791760053,
173,980255.612836029,662.410747957701,
174,888211.435059837,496.315925154835,
175,2747699.40557201,1572.16620163248,
176,4009230.27701984,1526.50631443749,
177,2303470.55312785,1161.3608554239,
178,2636048.11150573,1620.56235640814,
179,994635.55723387,564.789391852716,
180,481793.487939532,421.034846555878,
181,4187617.14667146,1439.8164559367,
182,3563303.07577895,1660.28496545864,
183,949697.284781181,394.280629000349,
184,1115224.83673624,712.954924570553,
185,3652321.08771687,1742.09225968802,
186,1381150.21528092,656.926626417643,
187,4197817.96466277,1860.53216343449,
188,4165617.5383879,1745.3510074482,
189,562229.924748529,505.219550107411,
190,3811525.08116106,1793.90094978724,
191,1053260.94250468,700.239210007996,
192,1173284.11872602,539.014301693106,
193,938113.035923672,582.564525122854,
194,1987391.33616741,751.721392970489,
195,3683431.23229248,1771.04693348854,
196,3903214.72425055,2023.74197141782,
197,2821005.42377104,998.523833920319,
198,348341.227101421,272.320252381042,
199,2228334.01592219,1198.72055101489,
200,3826754.91091489,1763.66121443561,
201,1521028.1410767,715.583062244929,
202,634965.922026188,618.636383861228,
203,814401.413017648,469.817068424679,
204,576961.754696589,309.178110010858,
205,1178227.92899361,692.324065658712,
206,5282923.16414242,1859.64222226101,
207,1066857.22219943,847.935591687912,
208,1877300.56989656,1029.19745925793,
209,2657432.24409643,1028.12072591176,
210,981769.845783246,599.690429078391,
211,1991963.09036953,1132.69226844467,
212,4383043.93253554,1838.49318564958,
213,746116.82702174,641.829195552633,
214,613215.181122158,598.810782194631,
215,3225668.5950272,1604.68962471122,
216,695977.390342203,428.80091775053,
217,3992447.27155681,1484.88702700567,
218,1844880.93523484,845.103647861572,
219,581820.990199321,290.684779082044,
220,4629815.71209194,1822.74339899647,
221,3563802.96021647,1918.35589235668,
222,2669511.58078298,1338.75026604538,
223,1456329.05872505,754.705263804794,
224,1679969.72419463,996.169755900528,
225,1959813.89878721,1212.94247710213,
226,569717.410516116,564.232451913269,
227,367793.745717678,438.374143344316,
228,4590912.92970094,1713.84402748809,
229,1495630.36357631,640.488721202149,
230,2636602.7596388,959.423474582744,
231,1605639.66258984,803.611991672189,
232,1349708.75682578,751.201046199791,
233,2048221.65539092,1216.09417179657,
234,1767155.97931904,1221.33021873249,
235,3222608.6786145,1410.46707127329,
236,2095113.13685879,1324.28769930842,
237,2648186.94543829,1414.23350460527,
238,2278855.52766581,1468.82124971185,
239,1798299.32906266,772.280170232933,
240,1760126.42097447,1182.01156226054,
241,3365867.8056993,1252.90857090051,
242,343726.437573968,281.287189047965,
243,1305488.90217719,785.020799207752,
244,2427532.22966042,778.394206624365,
245,5286205.12426031,1823.00669339703,
246,1477167.37723136,758.58931089355,
247,3387318.232845,1534.60205296283,
248,3966369.3735525,1509.37683935918,
249,428876.931597529,216.978827765979,
250,195731.933618129,348.442013234834,
251,114973.599145171,383.576094786587,
252,199864.477478451,598.332794563131,
253,183021.776067549,651.238262753583,
254,15922.3466033315,320.026509308737,
255,76535.9841409733,315.446365507304,
256,184565.253335971,656.698617963009,
257,72601.6424823427,412.616253250371,
258,209535.045319603,503.359234549711,
259,93433.6281357597,375.214893494336,
260,112325.261838246,364.351761140012,
261,73221.7865233115,318.442823057896,
262,174679.256783545,336.188662521718,
263,56635.7760866739,295.90660919175,
264,267659.172158092,661.113325883486,
265,138969.840609856,483.084850007335,
266,36202.8851267026,323.318935639594,
267,133709.048607332,294.236134877639,
268,103215.636935898,438.457579137714,
269,178323.060534786,421.813433290124,
270,162901.874989506,403.493043886501,
271,24119.7949896669,162.059678605135,
272,117811.948810831,500.977922324198,
273,114963.759320741,389.866392590819,
274,114196.200334566,307.850489603876,
275,10862.5450196332,285.641764416364,
276,91075.8992051896,273.297816330373,
277,111149.321086357,280.601314387756,
278,55492.5719976808,292.801028840458,
279,118687.233508774,375.226116206947,
280,107782.880028365,351.194989630474,
281,28000.0100422295,203.653369940002,
282,239995.498043751,561.862477937475,
283,25529.8460993882,179.654982863441,
284,72885.0779646224,211.352665100854,
285,255491.864526632,587.569547155243,
286,206693.02611564,535.685545247762,
287,340093.798409111,595.715247134745,
288,274279.609897545,567.810343180622,
289,67962.976380153,410.067624483898,
290,39290.7862336608,429.59086523679,
291,245458.336117536,605.076220244251,
292,87818.8086709652,370.64345564029,
293,19728.6082199618,206.997952439313,
294,99376.2002013965,347.078538546626,
295,176168.491224562,425.841223259101,
296,95007.8680392658,343.828849478998,
297,67718.8824507878,435.185684311477,
298,209026.561833147,478.884041547391,
299,76913.5097273446,457.145577596379,
300,72149.3466331223,255.110223220033,
301,136454.417411831,495.525628951819,
302,386115.172320316,706.717845386746,
303,202106.244222015,401.812455015293,
304,23177.859179314,306.483499226644,
305,136796.917613974,421.201752883116,
306,43256.874962902,260.858981861611,
307,289015.698877241,637.488892071742,
308,60629.0029896461,286.939288755274,
309,130704.063037386,457.819240809412,
310,75008.2798122114,458.529026106123,
311,186886.08186429,549.343367072662,
312,18314.6660552861,245.743989147713,
313,160982.499105346,590.868586753299,
314,68504.6822215357,296.16399469921,
315,45751.4872256775,239.538570595004,
316,62631.3023072881,390.88456711467,
317,23279.4041451169,181.206081945474,
318,110669.869300093,531.104637928503,
319,224853.410609093,614.316665149816,
320,90419.9206576423,333.672694775954,
321,131027.348789372,391.369980823492,
322,35842.4015703409,315.919352414968,
323,51854.0025367119,211.789571512413,
324,70001.6405266127,246.333749536421,
325,133741.995632582,355.528183989417,
326,35237.5399765507,385.561540661591,
327,30117.6721427088,252.419858210822,
328,129843.322968007,281.419200666197,
329,11813.47847455,343.576193901369,
330,26902.6701795519,203.570967856013,
331,212997.623974793,456.704002633405,
332,7239.34313571324,265.496691791401,
333,20469.0220908959,269.84222779436,
334,133475.284931053,541.651941363524,
335,97882.8308972176,279.098930848269,
336,290308.251137357,604.116782031293,
337,134205.042475767,484.436824073369,
338,12888.1513749893,366.790814094129,
339,48754.0060391884,198.285657668118,
340,44623.8946005947,267.707598826422,
341,53682.2881140909,367.45730450685,
342,118493.76152136,336.362235790684,
343,167398.585626478,564.613764820869,
344,79337.6727983529,308.680406884821,
345,264037.945971289,644.457900247799,
346,112518.450177994,291.840525363985,
347,99249.9346334277,301.00073126309,
348,51975.8492612246,215.670265594939,
349,74414.8208433196,470.281647686048,
350,113641.961046953,473.148058995919,
351,39598.9894455604,272.760013507423,
352,150593.187799658,471.819999194637,
353,136941.860643203,433.161607107604,
354,89021.1682674134,252.05781524318,
355,129426.144686985,592.637441088935,
356,115947.905884395,376.341456153083,
357,79116.4830569537,374.479345431987,
358,39868.2383718224,256.838046456507,
359,165995.475106552,599.344915402494,
360,109356.488092431,510.539368747347,
361,214769.860911868,552.754815052507,
362,17246.0453176601,213.681505779288,
363,189877.682007277,567.821234479666,
364,167087.941435095,580.461378189563,
365,259042.305156664,598.491336752662,
366,96233.6568717218,351.343409000072,
367,157891.350294325,302.828742099639,
368,194637.955220212,578.844387928165,
369,104582.009770754,548.967826024948,
370,293133.3494547,609.337530081599,
371,173121.438147119,411.444840538872,
372,93090.0990734363,526.769267686496,
373,183409.194114148,493.776554149945,
374,146319.168744825,544.983347861063,
375,216702.800588535,361.602870292502,
376,2078620.17998638,1562.71235510688,
377,460065.58740535,842.648389923805,
378,696798.493629179,611.004825591453,
379,2070606.03701315,1241.36965508128,
380,422875.141669401,512.3840805797,
381,3409100.06746358,1924.4605960127,
382,2552717.58776363,1818.15939576231,
383,2267443.1046416,1830.59232796033,
384,2078708.22482222,1432.96840659793,
385,2230925.18153382,1281.92465143462,
386,1673410.29238975,1338.13626057191,
387,800894.818223838,742.935205586827,
388,1399149.74306687,1110.21627223405,
389,2722642.83446814,1827.45950896743,
390,2194724.9308648,1616.49838189762,
391,1914341.70138079,1413.88797410083,
392,1907228.06796629,1514.77030902555,
393,531676.925695043,793.92819389196,
394,2819087.15371983,1811.76739108055,
395,588513.638350646,698.097811949692,
396,3300287.40958236,2013.58033935954,
397,1651965.38995715,1357.64783277545,
398,220984.148015971,518.030797839988,
399,2666730.62239506,1924.7800255546,
400,1633461.57656766,1164.67031204316,
401,1403902.31558236,1374.80938212936,
402,1740918.31970794,1202.32080676038,
403,865479.66132455,948.212267394021,
404,1403767.05755033,1409.09131908622,
405,1537968.23586522,1370.78107973079,
406,709493.163823673,817.64321045294,
407,1070044.12263245,1064.00267715886,
408,979631.329824445,915.991531765097,
409,886139.884782982,906.191057172166,
410,2384151.89655258,1803.73200858522,
411,2418930.98251943,1365.4547195924,
412,2514330.89483815,1812.59350892378,
413,2174551.48382683,1690.34872355699,
414,1762975.32970635,1283.98141562178,
415,1962761.77764436,1601.3477623055,
416,323334.275068839,587.132893141597,
417,1044317.82893189,1148.13427819997,
418,2690634.83778908,1666.01130844926,
419,1443064.98456784,1124.26799717066,
420,1041983.97137675,1102.26424463908,
421,1869336.25172934,1570.5023071118,
422,1892029.14699259,1637.55428111079,
423,746485.868477066,716.89887140626,
424,340732.327135714,686.323604834943,
425,1366882.33529823,1189.89696908649,
426,2208946.49308719,1568.65380475068,
427,531376.078148474,671.313182956063,
428,858936.086351606,806.859679487892,
429,345921.177242173,576.844323624229,
430,1516704.09007094,1448.61506726711,
431,1137152.10202489,1002.50428561185,
432,2306881.3612752,1779.9408590895,
433,274330.6532119,666.730709579687,
434,1379761.86698966,985.875830414029,
435,887456.181378504,829.817731801523,
436,1789565.83814783,1536.25315091432,
437,1528425.00826402,1130.20460686538,
438,1836775.34683083,1226.81584379279,
439,862219.6978992,1107.21212179737,
440,2611286.86978027,1889.76948148049,
441,1905140.12553369,1317.15576865366,
442,2575348.35805139,1388.69563073066,
443,492348.88618812,689.941711709146,
444,2384499.71045059,1395.13314403396,
445,2270248.82822755,1373.61246225009,
446,2174743.66923513,1855.0957570837,
447,1009541.66692573,870.88188270788,
448,1567646.76012529,1102.70416026563,
449,3142764.57431332,1791.71476646538,
450,309673.480566647,589.75987346527,
451,1850142.14004485,1602.62935591303,
452,742451.435462837,1022.74670909454,
453,3025293.1030339,1927.64910557393,
454,2010924.89655183,1593.47670374043,
455,1402663.85584084,1212.00276811396,
456,2137315.08555635,1375.42300732198,
457,2679958.87774025,1756.3631116082,
458,540798.227271701,608.12797903888,
459,1856926.50962857,1449.09774919412,
460,2244239.27481903,1770.52399714182,
461,3062728.65150376,2062.82814457528,
462,250444.826774016,602.848431733256,
463,3027989.06835962,1866.42953656393,
464,787427.189961036,917.893775719007,
465,2438233.54149866,1894.73042597374,
466,431845.049256865,582.766225650621,
467,773802.887612525,873.038212886267,
468,417015.445743646,467.598272958678,
469,798689.206505503,1122.02144213096,
470,323427.419552565,516.288663934743,
471,474906.602297555,673.771282947307,
472,659090.583522126,992.538695099997,
473,1730006.15048299,1363.95444032908,
474,791640.762884547,961.620974664059,
475,2245777.51189632,1686.4393994834,
476,722904.176885846,895.61385295336,
477,257950.545257546,344.502744468451,
478,1431309.93720525,1355.1571677313,
479,1321089.10518836,1274.78832495977,
480,1711979.1205534,1172.661207435,
481,1253202.84310585,1040.68784580896,
482,2047734.8910409,1699.15443176441,
483,1192761.94325311,1128.88962167617,
484,1512083.84128374,1280.67606558295,
485,233781.059791746,383.617901632161,
486,945502.032827659,889.473422051829,
487,979673.508821798,809.837932597904,
488,306975.870530439,496.266916142594,
489,1150558.79728864,1271.5765605818,
490,2226508.13392697,1343.67836630077,
491,2080156.62476355,1316.29800731053,
492,431720.623350407,561.24701809754,
493,2233904.09686906,1527.05288534722,
494,2212605.80286066,1759.40054793707,
495,751580.187072492,889.944177588817,
496,1548523.96590059,1128.86034221642,
497,2756606.50742574,1868.09140886201,
498,503375.385990081,805.696227289823,
499,576658.854406421,854.939287200542,
500,294782.939960315,992.398291139011,
501,357761.20515615,802.981631910093,
502,40947.1725238229,557.358978337792,
503,81299.996082864,414.545665301782,
504,323023.34737904,791.074962139097,
505,200913.620571184,730.93783687515,
506,16156.7936987397,481.300264436003,
507,384574.573942506,711.987951090991,
508,255357.776016587,630.760883925097,
509,122872.901428616,574.584354894439,
510,51728.3511570601,513.076535899008,
511,13342.0429497331,498.947824272736,
512,410454.584817788,805.081599497768,
513,172598.992870597,714.266704072442,
514,119211.200076505,481.272349566574,
515,14168.3964145586,408.258360413876,
516,53440.8648598561,623.114217704957,
517,342065.659165724,808.962494222724,
518,302255.68040808,668.740549804125,
519,207072.255487193,774.184511332609,
520,38040.3092618319,517.543493076462,
521,184535.291389865,572.810001766208,
522,263215.116990238,832.560928794687,
523,156976.398000568,570.945644675167,
524,108360.62693104,595.328383206173,
525,210724.335039442,566.585543665981,
526,112814.310218511,666.053342318886,
527,93312.8524970787,674.72767016025,
528,215982.101484807,710.395992464471,
529,34731.4287900664,548.158702001025,
530,379137.423893958,942.604473346107,
531,132979.299304507,655.432802228962,
532,2335.17563154368,457.018788474409,
533,106685.930322385,509.963928328046,
534,311532.214397864,740.249152155612,
535,131508.070430074,593.626191179888,
536,89326.6995630096,440.429848553388,
537,134781.011324586,604.767772667889,
538,458312.782943495,829.632119205516,
539,11607.0970831531,415.406528726273,
540,75918.6593641884,590.64270862085,
541,251273.295720449,638.516618867764,
542,430377.804661123,853.26655098264,
543,57479.7925684325,485.970843738933,
544,286533.708118769,674.467202564245,
545,64326.4499228577,417.340237874599,
546,57426.5598912767,363.640012744284,
547,257296.262871911,718.050490406646,
548,177680.788414501,824.970853090279,
549,359049.478585589,839.062506230305,
550,249938.406558354,660.148324852915,
551,246672.17802855,940.497593860399,
552,236991.077500475,702.37228091971,
553,159458.849794473,809.759255802336,
554,144024.197715712,600.062115746575,
555,188416.076871016,598.353723490211,
556,172125.414458462,558.367087598879,
557,171822.751560402,619.528647409043,
558,79291.2879136354,582.541368606371,
559,165989.315585453,748.977318620384,
560,24653.3894538113,519.253008746458,
561,245779.52699779,771.520940525316,
562,98929.5336560293,658.677489820654,
563,415898.64604792,769.026982322693,
564,184956.033125173,620.254068329274,
565,57797.2438963519,484.994956449886,
566,227605.274922486,627.955755140582,
567,103103.933490852,667.755086555962,
568,333906.745262057,682.358608283426,
569,214510.510438685,568.839980215689,
570,229732.29278805,626.212058957672,
571,277028.445920336,841.032313834362,
572,281590.150758785,684.281412538733,
573,75409.2208943472,479.953364106555,
574,83800.8549472212,528.880316413535,
575,55584.1551554996,543.52668846019,
576,330448.62459672,813.413763335324,
577,271559.055363657,817.345879837573,
578,281010.516569052,817.7217585633,
579,496475.888737368,1009.65047789435,
580,22208.6493129259,467.394873061788,
581,305403.258195153,708.748844245738,
582,306027.439009269,681.68838738032,
583,208585.246718164,545.30964959787,
584,103801.563309895,632.546066849125,
585,99798.7885675922,548.895128886744,
586,324234.870800837,928.875124432682,
587,119711.971651814,694.752841241998,
588,230155.527583473,672.047727727049,
589,116990.588713547,716.895309266316,
590,81530.7331353048,434.475065113262,
591,51033.5679780264,622.049528526882,
592,285721.380284256,880.626712418956,
593,420613.507841207,907.36168930202,
594,47836.4052437901,523.221197805893,
595,172937.683823997,611.814835196144,
596,408941.302178253,856.120514632205,
597,53583.1428921387,630.495825704766,
598,91055.2696840881,484.674181632162,
599,59334.2837938644,461.310608416063,
600,268509.53366201,766.194864740507,
601,397944.306363464,753.931578800244,
602,46572.4106979288,457.204305937165,
603,138538.946780017,654.865822911561,
604,46414.568217096,372.798031707546,
605,157116.044545328,801.860750075841,
606,259846.27732988,685.279251611203,
607,190373.366529277,635.998537712569,
608,218687.797237687,740.875079169139,
609,188487.082636261,629.800785043793,
610,55895.4199131658,441.446305960215,
611,353311.688188589,880.1988783405,
612,359522.55668358,743.784666915245,
613,2381.92520884522,414.60030739576,
614,95483.1514835369,543.96023939797,
615,320792.071882618,760.307684350941,
616,14151.9541054038,552.266096512559,
617,92855.670031719,531.55957813631,
618,38164.9140438474,555.197446870783,
619,215635.560834983,682.890544123589,
620,150815.861138128,593.194915227521,
621,345185.710822696,850.11870881311,
622,259079.767793246,747.098300041719,
623,121808.130379988,633.602036982772,
624,130438.842155438,593.459594638038,
625,1156585.18482299,1529.26044743685,
626,1196592.47802276,1490.54252708525,
627,361721.729143717,709.035152210158,
628,761197.546099924,1223.41957751381,
629,2241706.555575,1952.43492107318,
630,2144683.51509887,1744.11633540283,
631,2345005.1808571,2063.18891342621,
632,1310571.27644244,1527.53195220109,
633,2152171.66835357,1956.18944229594,
634,1318132.87503614,1378.55595666015,
635,1253828.68895021,1456.8316967423,
636,1030287.37335969,1346.03456131331,
637,519591.571311419,878.926697822252,
638,2329056.77553491,1924.19139260606,
639,2661721.12239796,1858.52305488188,
640,961999.819120266,1122.05832409179,
641,1900609.58425427,1745.89779636647,
642,552374.563263444,1010.33444582854,
643,1635414.86355582,1580.77123290971,
644,1956707.53342506,1721.3822279139,
645,1078496.71310246,1330.20749499994,
646,867231.078703437,1175.54439997483,
647,458100.439259107,994.746656928647,
648,1754794.03742276,1819.1363513135,
649,1828570.60630652,1692.75764381687,
650,1300198.08230438,1527.06027905939,
651,534316.014803583,907.350263311559,
652,1084748.36799358,1334.21089886936,
653,928905.736019044,1083.47221718919,
654,1269792.48494056,1685.61231029864,
655,2387851.66848296,1878.32696251214,
656,1761670.07416833,1691.80943920156,
657,1319490.75506287,1444.59629485158,
658,1331704.13436737,1483.2611572975,
659,1101437.00940542,1440.65647855644,
660,855231.013951769,1194.98426024952,
661,1276844.63068621,1393.99393414597,
662,1863503.13163206,1806.71012974312,
663,2072596.15241364,1830.01621509891,
664,710776.942960783,1235.44274041764,
665,1782066.01667715,1614.2758780153,
666,705781.273245619,1238.33254073754,
667,651923.947316985,1083.96652404224,
668,2073377.87806375,1919.05915814936,
669,1669279.30406965,1616.65888366856,
670,2339732.54986801,1956.07776279818,
671,727920.789095241,940.48390687094,
672,1989444.02074624,1877.57157527087,
673,869616.375931075,1465.71153754762,
674,1853184.69625575,1844.82117150129,
675,626208.178179042,1120.53251920007,
676,1183226.61929187,1552.71152436729,
677,1425581.42838378,1473.23708500649,
678,1548261.75135668,1886.95384317824,
679,1139211.69095895,1312.54930902944,
680,804934.726901319,1062.58426031418,
681,1501077.99608244,1516.37196568736,
682,852829.65661855,1174.30261471186,
683,1487403.44375638,1517.8320207034,
684,928739.480618567,1202.02478798119,
685,1248262.65714274,1458.42459212842,
686,639642.197866552,1170.98163907029,
687,1201640.91221458,1539.78574132908,
688,471665.034448413,1097.15947959258,
689,1391267.98387052,1577.01902008102,
690,893881.855489066,1152.67543739541,
691,348796.311410586,970.335645492709,
692,516946.503013402,1091.0919602189,
693,2006954.77987013,1758.54746710904,
694,1272048.19499568,1508.84824541214,
695,890289.121787456,1102.62721913099,
696,1192483.33431085,1321.79777571107,
697,1523175.0343164,1539.14931852265,
698,1868561.24954614,1639.80538798429,
699,1264436.61725263,1495.19347081735,
700,1409788.81583491,1640.02524411128,
701,1252773.63003932,1428.65160764885,
702,870444.846294651,1201.72902295225,
703,1414384.35267323,1396.87849777323,
704,1323169.06920141,1578.48688611108,
705,666920.064097639,1092.71077760183,
706,1070155.64571549,1210.15894255838,
707,437903.691154102,685.517849242063,
708,1128128.24347966,1284.61387588024,
709,966674.459834192,1222.06675945828,
710,1671888.62771351,1805.93382634242,
711,922023.815085331,1520.43985723697,
712,1846717.92066835,2043.91466127786,
713,1358978.52226251,1729.12732625256,
714,1453186.25173916,1571.8173856019,
715,2030867.5886963,1866.16015603117,
716,533819.650554716,1076.78383170566,
717,513370.23602738,907.18750694713,
718,1292085.0846543,1320.61281705439,
719,1737588.04793609,1886.53808193689,
720,529438.741966643,815.963163451157,
721,682981.008459368,988.671935917309,
722,682476.042369336,1228.40668544299,
723,1266494.90333492,1375.96767104331,
724,600850.610793105,1007.65265503877,
725,1256165.08665009,1366.66395207779,
726,1240199.71204148,1583.80399218693,
727,1505820.02685318,1443.00834375006,
728,1491008.12350233,1524.01810908916,
729,1859680.3531643,1820.16793379384,
730,1784690.82266541,1792.63651446393,
731,2136647.40132518,1878.13928117588,
732,1181168.45088414,1354.51233780924,
733,417128.616662901,920.682797632912,
734,1132828.53627739,1427.66741496698,
735,2054701.75255322,1893.00959854714,
736,1339288.66222855,1648.49039364227,
737,1238221.60240177,1424.59608265503,
738,851903.765794202,1323.00005914229,
739,811562.078969816,1126.59836030308,
740,1176104.51773495,1382.38063671136,
741,803930.37102756,1172.80202345541,
742,804235.423383058,1240.36419661163,
743,770069.688376892,984.105619728765,
744,1426395.48326768,1821.41300621124,
745,923139.057204927,1118.15268176596,
746,1284504.29636184,1368.71467387068,
747,847891.565709908,1085.98190007231,
748,781835.942112077,1037.04471299789,
749,463179.248631866,871.793307887311,
750,434478.901855167,951.683883389434,
751,502573.518756655,1099.49196089505,
752,179311.515693984,908.701850553038,
753,616276.891363938,1633.78086478604,
754,368768.477876741,1190.91950020857,
755,451971.820341034,1137.66502532626,
756,425004.393885359,1188.32245361945,
757,178311.098329585,995.969520543351,
758,307531.819079158,1338.09611526073,
759,187608.610436536,1053.69037737466,
760,191465.975409104,962.711974116788,
761,560328.722489959,1439.38475237618,
762,407826.462874922,1250.0369150443,
763,159760.183762718,849.014702729041,
764,255876.197512022,1159.77107446202,
765,234949.41581891,1464.02336928604,
766,129541.894994152,1011.49904682994,
767,290104.542639062,780.61595229012,
768,530418.250111059,1056.77487449189,
769,710496.61287355,1300.54608001317,
770,26663.5671505502,723.680436123421,
771,328932.658260977,1085.1132046897,
772,675066.342542576,1537.98018251242,
773,232794.349639178,1129.14843927563,
774,590569.613706818,1741.33081770413,
775,430015.004363922,1299.45189877987,
